Registration year,IMD Decile,age,sex,deaths,population
2018,1,37,female,55,38916
2018,1,38,female,58,38717
2018,1,39,female,53,35727
2018,1,40,female,44,32538
2018,1,41,female,48,31120
2018,1,42,female,62,32428
2018,1,43,female,57,31932
2018,1,44,female,79,32198
2018,1,45,female,103,33570
2018,1,46,female,99,34602
2018,1,47,female,117,36062
2018,1,48,female,127,35002
2018,1,49,female,146,35602
2018,1,50,female,132,34871
2018,1,51,female,147,34534
2018,1,52,female,158,34400
2018,1,53,female,166,34785
2018,1,54,female,142,33460
2018,1,55,female,206,33172
2018,1,56,female,224,32349
2018,1,57,female,205,30900
2018,1,58,female,245,29706
2018,1,59,female,235,28645
2018,1,60,female,261,27940
2018,1,61,female,278,26865
2018,1,62,female,298,25298
2018,1,63,female,286,24150
2018,1,64,female,297,23659
2018,1,65,female,334,22678
2018,1,66,female,367,21633
2018,1,67,female,336,21214
2018,1,68,female,396,21131
2018,1,69,female,437,21224
2018,1,70,female,462,21478
2018,1,71,female,512,22660
2018,1,72,female,470,17387
2018,1,73,female,462,16645
2018,1,74,female,573,16425
2018,1,75,female,536,15821
2018,1,76,female,554,14509
2018,1,77,female,619,13412
2018,1,78,female,651,13935
2018,1,79,female,728,13386
2018,1,80,female,739,13054
2018,1,81,female,747,12092
2018,1,82,female,742,11370
2018,1,83,female,836,10707
2018,1,84,female,814,9525
2018,1,85,female,841,8728
2018,1,86,female,876,8308
2018,1,87,female,884,7506
2018,1,88,female,880,6723
2018,1,89,female,874,5574
2018,1,90+,female,5210,22701
2018,2,0,female,152,38096
2018,2,1,female,16,39254
2018,2,2,female,4,40246
2018,2,3,female,5,39293
2018,2,4,female,0,39921
2018,2,5,female,8,40446
2018,2,6,female,3,41804
2018,2,7,female,6,40248
2018,2,8,female,3,39112
2018,2,9,female,3,38581
2018,2,10,female,2,38684
2018,2,11,female,9,36870
2018,2,12,female,3,36107
2018,2,13,female,1,34441
2018,2,14,female,6,33258
2018,2,15,female,7,32150
2018,2,16,female,5,31540
2018,2,17,female,6,32229
2018,2,18,female,10,32583
2018,2,19,female,4,34621
2018,2,20,female,5,38103
2018,2,21,female,7,39430
2018,2,22,female,12,39708
2018,2,23,female,12,39771
2018,2,24,female,14,42126
2018,2,25,female,18,44457
2018,2,26,female,9,46451
2018,2,27,female,17,46727
2018,2,28,female,18,46352
2018,2,29,female,17,46407
2018,2,30,female,20,46825
2018,2,31,female,16,45894
2018,2,32,female,23,45365
2018,2,33,female,25,44631
2018,2,34,female,29,43247
2018,2,35,female,32,42985
2018,2,36,female,32,41745
2018,2,37,female,31,40642
2018,2,38,female,33,40589
2018,2,39,female,43,37733
2018,2,40,female,36,34194
2018,2,41,female,42,33150
2018,2,42,female,43,33808
2018,2,43,female,55,33923
2018,2,44,female,60,34227
2018,2,45,female,72,35463
2018,2,46,female,51,36513
2018,2,47,female,82,38012
2018,2,48,female,102,37342
2018,2,49,female,108,37440
2018,2,50,female,112,37277
2018,2,51,female,118,37361
2018,2,52,female,132,37225
2018,2,53,female,135,36756
2018,2,54,female,131,35936
2018,2,55,female,150,35061
2018,2,56,female,172,33923
2018,2,57,female,181,32600
2018,2,58,female,175,31107
2018,2,59,female,184,29885
2018,2,60,female,197,29003
2018,2,61,female,205,27798
2018,2,62,female,219,26376
2018,2,63,female,247,24893
2018,2,64,female,213,24879
2018,2,65,female,264,23683
2018,2,66,female,272,23106
2018,2,67,female,309,22529
2018,2,68,female,348,22725
2018,2,69,female,359,22699
2018,2,70,female,441,23001
2018,2,71,female,462,24524
2018,2,72,female,453,18966
2018,2,73,female,464,18362
2018,2,74,female,501,18065
2018,2,75,female,542,16991
2018,2,76,female,499,15590
2018,2,77,female,498,14432
2018,2,78,female,612,14763
2018,2,79,female,652,14425
2018,2,80,female,721,14003
2018,2,81,female,777,13123
2018,2,82,female,835,12345
2018,2,83,female,863,11492
2018,2,84,female,779,10154
2018,2,85,female,881,9856
2018,2,86,female,959,9180
2018,2,87,female,1020,8474
2018,2,88,female,1009,7635
2018,2,89,female,929,6384
2018,2,90+,female,6261,27129
2018,3,0,female,140,36350
2018,3,1,female,7,37230
2018,3,2,female,2,37524
2018,3,3,female,4,37271
2018,3,4,female,2,37098
2018,3,5,female,6,38375
2018,3,6,female,0,39042
2018,3,7,female,0,37659
2018,3,8,female,1,36800
2018,3,9,female,6,35844
2018,3,10,female,2,36014
2018,3,11,female,3,34501
2018,3,12,female,2,33502
2018,3,13,female,3,32182
2018,3,14,female,2,31079
2018,3,15,female,4,30020
2018,3,16,female,6,29787
2018,3,17,female,4,30612
2018,3,18,female,3,31404
2018,3,19,female,7,35384
2018,3,20,female,4,39163
2018,3,21,female,4,41074
2018,3,22,female,12,42023
2018,3,23,female,7,42725
2018,3,24,female,12,44658
2018,3,25,female,11,45263
2018,3,26,female,10,47770
2018,3,27,female,13,48262
2018,3,28,female,17,47691
2018,3,29,female,12,47838
2018,3,30,female,20,48151
2018,3,31,female,19,47291
2018,3,32,female,15,46394
2018,3,33,female,17,45723
2018,3,34,female,30,44167
2018,3,35,female,27,43707
2018,3,36,female,29,42518
2018,3,37,female,36,41869
2018,3,38,female,29,40967
2018,3,39,female,43,38638
2018,3,40,female,33,35221
2018,3,41,female,40,34299
2018,3,42,female,50,34937
2018,3,43,female,49,34569
2018,3,44,female,62,34673
2018,3,45,female,64,36020
2018,3,46,female,74,37150
2018,3,47,female,82,38159
2018,3,48,female,88,37594
2018,3,49,female,79,38170
2018,3,50,female,84,38234
2018,3,51,female,111,38243
2018,3,52,female,114,38141
2018,3,53,female,123,37879
2018,3,54,female,130,36840
2018,3,55,female,131,36069
2018,3,56,female,147,34972
2018,3,57,female,135,33707
2018,3,58,female,158,32635
2018,3,59,female,135,31050
2018,3,60,female,211,30056
2018,3,61,female,205,29066
2018,3,62,female,200,27706
2018,3,63,female,205,26555
2018,3,64,female,256,26646
2018,3,65,female,265,25363
2018,3,66,female,270,24558
2018,3,67,female,269,24251
2018,3,68,female,311,24877
2018,3,69,female,329,24790
2018,3,70,female,389,25510
2018,3,71,female,421,27155
2018,3,72,female,433,21076
2018,3,73,female,456,20100
2018,3,74,female,460,19903
2018,3,75,female,498,18888
2018,3,76,female,525,17192
2018,3,77,female,533,15725
2018,3,78,female,622,16168
2018,3,79,female,659,15687
2018,3,80,female,731,15343
2018,3,81,female,773,14118
2018,3,82,female,756,13452
2018,3,83,female,799,12550
2018,3,84,female,862,11236
2018,3,85,female,846,10348
2018,3,86,female,955,9804
2018,3,87,female,1037,9143
2018,3,88,female,969,8174
2018,3,89,female,930,7211
2018,3,90+,female,6467,29384
2018,4,0,female,128,32958
2018,4,1,female,7,33543
2018,4,2,female,9,33992
2018,4,3,female,3,34084
2018,4,4,female,1,34109
2018,4,5,female,4,34414
2018,4,6,female,4,35447
2018,4,7,female,2,34296
2018,4,8,female,1,33394
2018,4,9,female,1,32546
2018,4,10,female,4,32662
2018,4,11,female,1,31334
2018,4,12,female,1,30763
2018,4,13,female,3,28970
2018,4,14,female,2,28257
2018,4,15,female,3,27924
2018,4,16,female,9,27574
2018,4,17,female,8,28348
2018,4,18,female,7,30102
2018,4,19,female,6,36314
2018,4,20,female,3,38646
2018,4,21,female,11,39983
2018,4,22,female,12,39883
2018,4,23,female,4,41382
2018,4,24,female,5,42592
2018,4,25,female,7,42074
2018,4,26,female,7,44383
2018,4,27,female,8,45328
2018,4,28,female,7,44667
2018,4,29,female,14,44763
2018,4,30,female,14,44958
2018,4,31,female,20,43649
2018,4,32,female,24,43389
2018,4,33,female,18,42986
2018,4,34,female,25,41657
2018,4,35,female,20,40898
2018,4,36,female,24,40208
2018,4,37,female,25,39951
2018,4,38,female,30,39573
2018,4,39,female,27,37325
2018,4,40,female,23,34536
2018,4,41,female,31,33606
2018,4,42,female,28,34005
2018,4,43,female,48,34205
2018,4,44,female,44,33964
2018,4,45,female,48,35731
2018,4,46,female,75,36839
2018,4,47,female,64,38394
2018,4,48,female,87,37786
2018,4,49,female,84,38894
2018,4,50,female,83,38206
2018,4,51,female,107,38214
2018,4,52,female,114,38557
2018,4,53,female,101,38501
2018,4,54,female,107,38065
2018,4,55,female,115,37647
2018,4,56,female,158,36780
2018,4,57,female,161,35182
2018,4,58,female,172,33931
2018,4,59,female,174,33281
2018,4,60,female,170,32391
2018,4,61,female,182,31377
2018,4,62,female,220,30379
2018,4,63,female,204,28790
2018,4,64,female,221,28947
2018,4,65,female,251,28386
2018,4,66,female,272,27301
2018,4,67,female,287,27624
2018,4,68,female,305,27989
2018,4,69,female,375,28146
2018,4,70,female,422,29572
2018,4,71,female,476,31007
2018,4,72,female,422,24450
2018,4,73,female,445,23634
2018,4,74,female,458,22964
2018,4,75,female,538,21554
2018,4,76,female,551,19410
2018,4,77,female,518,17350
2018,4,78,female,601,17788
2018,4,79,female,664,17294
2018,4,80,female,697,16568
2018,4,81,female,726,15711
2018,4,82,female,819,14930
2018,4,83,female,837,13728
2018,4,84,female,846,12594
2018,4,85,female,885,11576
2018,4,86,female,970,10942
2018,4,87,female,1106,10215
2018,4,88,female,1109,9103
2018,4,89,female,1029,7737
2018,4,90+,female,7163,32627
2018,5,0,female,82,30738
2018,5,1,female,9,31622
2018,5,2,female,2,32459
2018,5,3,female,2,32030
2018,5,4,female,2,31970
2018,5,5,female,2,33051
2018,5,6,female,1,33784
2018,5,7,female,3,32913
2018,5,8,female,3,32432
2018,5,9,female,1,31679
2018,5,10,female,8,31739
2018,5,11,female,1,30425
2018,5,12,female,2,29625
2018,5,13,female,2,28647
2018,5,14,female,2,28243
2018,5,15,female,3,27342
2018,5,16,female,2,26938
2018,5,17,female,2,27952
2018,5,18,female,3,29404
2018,5,19,female,6,33598
2018,5,20,female,10,35389
2018,5,21,female,9,36404
2018,5,22,female,7,36041
2018,5,23,female,6,36329
2018,5,24,female,11,37691
2018,5,25,female,11,37952
2018,5,26,female,9,39445
2018,5,27,female,9,40514
2018,5,28,female,12,39982
2018,5,29,female,15,40369
2018,5,30,female,14,40613
2018,5,31,female,12,39585
2018,5,32,female,17,39671
2018,5,33,female,16,39560
2018,5,34,female,10,38382
2018,5,35,female,24,38992
2018,5,36,female,22,38330
2018,5,37,female,29,38487
2018,5,38,female,28,38110
2018,5,39,female,22,36160
2018,5,40,female,27,33498
2018,5,41,female,36,32889
2018,5,42,female,35,33690
2018,5,43,female,40,34051
2018,5,44,female,49,34680
2018,5,45,female,46,35736
2018,5,46,female,61,37793
2018,5,47,female,75,39193
2018,5,48,female,72,37834
2018,5,49,female,66,39088
2018,5,50,female,85,39520
2018,5,51,female,65,39885
2018,5,52,female,83,40198
2018,5,53,female,109,39927
2018,5,54,female,130,40078
2018,5,55,female,127,39019
2018,5,56,female,107,38258
2018,5,57,female,146,36776
2018,5,58,female,137,35513
2018,5,59,female,165,34897
2018,5,60,female,148,33738
2018,5,61,female,175,32479
2018,5,62,female,161,31449
2018,5,63,female,201,30608
2018,5,64,female,192,30774
2018,5,65,female,209,30556
2018,5,66,female,250,29369
2018,5,67,female,249,29655
2018,5,68,female,300,30108
2018,5,69,female,341,30356
2018,5,70,female,392,32278
2018,5,71,female,465,35018
2018,5,72,female,401,26847
2018,5,73,female,440,25695
2018,5,74,female,454,25302
2018,5,75,female,475,23535
2018,5,76,female,504,21474
2018,5,77,female,555,18954
2018,5,78,female,597,19382
2018,5,79,female,669,19087
2018,5,80,female,642,18267
2018,5,81,female,771,17273
2018,5,82,female,787,16203
2018,5,83,female,874,14925
2018,5,84,female,868,13829
2018,5,85,female,986,12742
2018,5,86,female,1037,12086
2018,5,87,female,1136,11151
2018,5,88,female,1082,10002
2018,5,89,female,1075,8546
2018,5,90+,female,7775,35547
2018,6,0,female,107,29449
2018,6,1,female,3,30467
2018,6,2,female,1,31519
2018,6,3,female,5,31190
2018,6,4,female,2,31354
2018,6,5,female,3,31602
2018,6,6,female,3,32920
2018,6,7,female,1,32104
2018,6,8,female,4,31625
2018,6,9,female,6,31216
2018,6,10,female,0,31437
2018,6,11,female,1,30222
2018,6,12,female,3,29799
2018,6,13,female,3,28521
2018,6,14,female,0,28444
2018,6,15,female,2,28042
2018,6,16,female,7,27424
2018,6,17,female,5,28201
2018,6,18,female,8,29243
2018,6,19,female,5,30192
2018,6,20,female,1,33449
2018,6,21,female,9,34792
2018,6,22,female,10,35330
2018,6,23,female,5,35824
2018,6,24,female,7,36523
2018,6,25,female,8,36038
2018,6,26,female,7,38005
2018,6,27,female,8,38586
2018,6,28,female,8,38420
2018,6,29,female,11,38603
2018,6,30,female,13,38552
2018,6,31,female,11,38240
2018,6,32,female,13,38322
2018,6,33,female,14,38373
2018,6,34,female,12,37714
2018,6,35,female,16,37587
2018,6,36,female,14,37935
2018,6,37,female,25,38174
2018,6,38,female,18,37935
2018,6,39,female,19,36131
2018,6,40,female,17,34156
2018,6,41,female,23,33124
2018,6,42,female,31,33981
2018,6,43,female,30,34481
2018,6,44,female,42,35503
2018,6,45,female,32,36781
2018,6,46,female,46,38489
2018,6,47,female,55,39741
2018,6,48,female,60,38985
2018,6,49,female,73,39819
2018,6,50,female,59,40335
2018,6,51,female,86,41132
2018,6,52,female,82,41031
2018,6,53,female,99,41457
2018,6,54,female,90,41593
2018,6,55,female,121,40222
2018,6,56,female,104,39480
2018,6,57,female,119,37800
2018,6,58,female,134,36378
2018,6,59,female,154,35880
2018,6,60,female,149,35149
2018,6,61,female,143,33967
2018,6,62,female,158,32932
2018,6,63,female,177,31952
2018,6,64,female,233,32197
2018,6,65,female,207,31797
2018,6,66,female,251,31008
2018,6,67,female,242,31274
2018,6,68,female,311,31718
2018,6,69,female,312,32854
2018,6,70,female,338,34711
2018,6,71,female,438,37437
2018,6,72,female,393,28893
2018,6,73,female,452,27871
2018,6,74,female,494,27438
2018,6,75,female,499,25528
2018,6,76,female,470,22531
2018,6,77,female,515,19869
2018,6,78,female,568,20861
2018,6,79,female,673,20308
2018,6,80,female,681,19276
2018,6,81,female,759,18259
2018,6,82,female,799,17031
2018,6,83,female,908,15962
2018,6,84,female,936,14380
2018,6,85,female,997,13604
2018,6,86,female,1104,12687
2018,6,87,female,1134,11639
2018,6,88,female,1175,10322
2018,6,89,female,1146,8937
2018,6,90+,female,8281,37766
2018,7,0,female,68,27589
2018,7,1,female,1,28090
2018,7,2,female,0,28950
2018,7,3,female,3,29305
2018,7,4,female,1,29472
2018,7,5,female,3,30468
2018,7,6,female,4,31194
2018,7,7,female,1,31139
2018,7,8,female,0,30581
2018,7,9,female,3,30001
2018,7,10,female,2,30188
2018,7,11,female,0,29331
2018,7,12,female,2,29200
2018,7,13,female,3,28120
2018,7,14,female,2,28000
2018,7,15,female,1,27299
2018,7,16,female,0,26754
2018,7,17,female,1,28269
2018,7,18,female,6,29054
2018,7,19,female,5,29250
2018,7,20,female,7,29381
2018,7,21,female,7,30578
2018,7,22,female,6,30780
2018,7,23,female,4,31381
2018,7,24,female,7,32126
2018,7,25,female,11,31591
2018,7,26,female,8,32888
2018,7,27,female,11,33939
2018,7,28,female,13,33312
2018,7,29,female,16,33603
2018,7,30,female,11,34347
2018,7,31,female,10,34173
2018,7,32,female,17,34521
2018,7,33,female,14,34637
2018,7,34,female,15,34446
2018,7,35,female,16,34780
2018,7,36,female,16,35291
2018,7,37,female,15,36207
2018,7,38,female,30,36064
2018,7,39,female,26,35149
2018,7,40,female,17,32747
2018,7,41,female,17,32362
2018,7,42,female,23,33067
2018,7,43,female,29,34074
2018,7,44,female,22,35130
2018,7,45,female,35,37032
2018,7,46,female,45,38643
2018,7,47,female,50,39793
2018,7,48,female,59,39074
2018,7,49,female,61,40076
2018,7,50,female,82,40321
2018,7,51,female,70,41202
2018,7,52,female,73,41608
2018,7,53,female,96,41597
2018,7,54,female,96,41801
2018,7,55,female,94,40671
2018,7,56,female,102,39430
2018,7,57,female,114,38646
2018,7,58,female,124,37356
2018,7,59,female,136,36209
2018,7,60,female,130,35415
2018,7,61,female,154,34581
2018,7,62,female,154,33144
2018,7,63,female,187,32368
2018,7,64,female,179,32813
2018,7,65,female,213,32397
2018,7,66,female,212,31693
2018,7,67,female,251,32199
2018,7,68,female,280,33095
2018,7,69,female,308,33877
2018,7,70,female,398,36263
2018,7,71,female,393,39009
2018,7,72,female,399,30033
2018,7,73,female,413,29128
2018,7,74,female,520,29285
2018,7,75,female,482,26491
2018,7,76,female,481,23610
2018,7,77,female,471,20719
2018,7,78,female,522,21596
2018,7,79,female,643,20991
2018,7,80,female,736,20013
2018,7,81,female,788,18943
2018,7,82,female,797,17736
2018,7,83,female,901,16331
2018,7,84,female,925,14758
2018,7,85,female,992,13760
2018,7,86,female,1087,12873
2018,7,87,female,1121,11821
2018,7,88,female,1185,10648
2018,7,89,female,1111,8992
2018,7,90+,female,8063,38072
2018,8,0,female,53,26287
2018,8,1,female,5,27526
2018,8,2,female,3,28932
2018,8,3,female,2,28948
2018,8,4,female,2,29176
2018,8,5,female,2,30268
2018,8,6,female,0,31377
2018,8,7,female,1,31051
2018,8,8,female,1,30584
2018,8,9,female,1,30577
2018,8,10,female,3,30671
2018,8,11,female,1,30135
2018,8,12,female,1,29494
2018,8,13,female,4,28646
2018,8,14,female,3,28704
2018,8,15,female,3,27740
2018,8,16,female,3,27180
2018,8,17,female,3,28333
2018,8,18,female,4,28774
2018,8,19,female,11,28583
2018,8,20,female,6,26793
2018,8,21,female,5,27915
2018,8,22,female,6,28294
2018,8,23,female,6,29120
2018,8,24,female,5,30341
2018,8,25,female,6,29964
2018,8,26,female,15,31014
2018,8,27,female,9,31746
2018,8,28,female,11,31168
2018,8,29,female,4,31451
2018,8,30,female,13,32665
2018,8,31,female,7,32198
2018,8,32,female,8,32729
2018,8,33,female,10,32906
2018,8,34,female,13,33011
2018,8,35,female,16,34010
2018,8,36,female,14,34933
2018,8,37,female,20,35793
2018,8,38,female,21,35748
2018,8,39,female,18,35026
2018,8,40,female,16,32846
2018,8,41,female,18,33153
2018,8,42,female,33,33571
2018,8,43,female,24,34841
2018,8,44,female,27,35956
2018,8,45,female,30,37588
2018,8,46,female,50,39217
2018,8,47,female,53,41066
2018,8,48,female,45,39892
2018,8,49,female,56,40876
2018,8,50,female,50,40952
2018,8,51,female,69,41861
2018,8,52,female,66,42318
2018,8,53,female,79,42681
2018,8,54,female,88,42244
2018,8,55,female,93,40977
2018,8,56,female,113,40319
2018,8,57,female,105,38630
2018,8,58,female,123,36608
2018,8,59,female,133,36572
2018,8,60,female,127,36026
2018,8,61,female,145,34563
2018,8,62,female,166,33329
2018,8,63,female,175,32576
2018,8,64,female,177,32834
2018,8,65,female,188,32803
2018,8,66,female,176,32271
2018,8,67,female,230,32571
2018,8,68,female,284,33636
2018,8,69,female,292,34343
2018,8,70,female,391,37114
2018,8,71,female,394,40661
2018,8,72,female,377,31097
2018,8,73,female,384,30008
2018,8,74,female,462,30059
2018,8,75,female,512,27522
2018,8,76,female,484,23884
2018,8,77,female,539,21387
2018,8,78,female,524,21531
2018,8,79,female,636,21363
2018,8,80,female,659,20620
2018,8,81,female,753,19506
2018,8,82,female,760,17978
2018,8,83,female,862,16896
2018,8,84,female,867,15304
2018,8,85,female,991,13979
2018,8,86,female,1035,13270
2018,8,87,female,1078,11928
2018,8,88,female,1175,10836
2018,8,89,female,1072,9329
2018,8,90+,female,8261,38783
2018,9,0,female,76,25451
2018,9,1,female,4,26655
2018,9,2,female,0,28266
2018,9,3,female,1,28483
2018,9,4,female,1,29345
2018,9,5,female,1,30110
2018,9,6,female,0,31791
2018,9,7,female,1,31361
2018,9,8,female,1,31559
2018,9,9,female,1,30827
2018,9,10,female,2,31800
2018,9,11,female,0,30951
2018,9,12,female,1,30687
2018,9,13,female,1,29795
2018,9,14,female,4,29933
2018,9,15,female,5,28895
2018,9,16,female,2,28381
2018,9,17,female,7,29362
2018,9,18,female,9,29032
2018,9,19,female,11,24381
2018,9,20,female,7,24123
2018,9,21,female,6,25296
2018,9,22,female,6,26351
2018,9,23,female,4,27013
2018,9,24,female,3,27359
2018,9,25,female,11,27484
2018,9,26,female,1,28353
2018,9,27,female,3,28995
2018,9,28,female,8,28677
2018,9,29,female,6,28680
2018,9,30,female,10,29798
2018,9,31,female,6,29615
2018,9,32,female,11,30418
2018,9,33,female,6,31363
2018,9,34,female,18,31558
2018,9,35,female,11,33073
2018,9,36,female,12,34106
2018,9,37,female,20,35054
2018,9,38,female,10,36025
2018,9,39,female,19,35424
2018,9,40,female,14,33456
2018,9,41,female,18,33609
2018,9,42,female,21,34480
2018,9,43,female,35,36071
2018,9,44,female,38,36952
2018,9,45,female,44,37965
2018,9,46,female,43,39915
2018,9,47,female,40,41378
2018,9,48,female,52,40035
2018,9,49,female,59,41619
2018,9,50,female,61,41457
2018,9,51,female,57,42036
2018,9,52,female,66,42352
2018,9,53,female,79,43034
2018,9,54,female,80,42087
2018,9,55,female,83,41408
2018,9,56,female,90,39857
2018,9,57,female,117,38793
2018,9,58,female,110,37080
2018,9,59,female,95,36278
2018,9,60,female,127,35746
2018,9,61,female,102,33993
2018,9,62,female,155,33207
2018,9,63,female,130,32460
2018,9,64,female,167,32754
2018,9,65,female,200,32604
2018,9,66,female,206,32325
2018,9,67,female,211,32501
2018,9,68,female,233,33704
2018,9,69,female,263,35422
2018,9,70,female,360,37685
2018,9,71,female,416,40833
2018,9,72,female,349,31311
2018,9,73,female,357,30616
2018,9,74,female,433,30050
2018,9,75,female,461,27936
2018,9,76,female,434,24398
2018,9,77,female,503,21412
2018,9,78,female,583,22162
2018,9,79,female,582,22200
2018,9,80,female,644,21075
2018,9,81,female,711,19515
2018,9,82,female,756,18166
2018,9,83,female,828,16860
2018,9,84,female,841,15525
2018,9,85,female,924,14446
2018,9,86,female,1043,13298
2018,9,87,female,1051,12124
2018,9,88,female,1112,10865
2018,9,89,female,1120,9463
2018,9,90+,female,8219,39749
2018,10,0,female,63,22728
2018,10,1,female,4,24144
2018,10,2,female,2,26348
2018,10,3,female,0,27334
2018,10,4,female,2,28744
2018,10,5,female,1,29862
2018,10,6,female,4,31610
2018,10,7,female,2,32419
2018,10,8,female,1,32349
2018,10,9,female,0,32492
2018,10,10,female,1,33061
2018,10,11,female,2,33030
2018,10,12,female,0,32525
2018,10,13,female,1,31566
2018,10,14,female,2,31729
2018,10,15,female,1,30784
2018,10,16,female,3,30398
2018,10,17,female,2,31775
2018,10,18,female,6,32111
2018,10,19,female,7,32521
2018,10,20,female,8,24322
2018,10,21,female,5,23980
2018,10,22,female,1,24690
2018,10,23,female,3,24984
2018,10,24,female,4,24316
2018,10,25,female,5,23090
2018,10,26,female,5,22869
2018,10,27,female,6,23257
2018,10,28,female,6,22567
2018,10,29,female,4,22641
2018,10,30,female,11,24198
2018,10,31,female,4,24268
2018,10,32,female,9,25047
2018,10,33,female,7,26512
2018,10,34,female,10,27568
2018,10,35,female,12,29194
2018,10,36,female,11,31131
2018,10,37,female,21,33079
2018,10,38,female,18,34719
2018,10,39,female,14,34601
2018,10,40,female,11,33752
2018,10,41,female,20,34292
2018,10,42,female,15,34941
2018,10,43,female,24,37136
2018,10,44,female,23,38056
2018,10,45,female,34,39684
2018,10,46,female,31,41373
2018,10,47,female,41,43022
2018,10,48,female,38,41244
2018,10,49,female,35,42252
2018,10,50,female,56,41901
2018,10,51,female,52,42465
2018,10,52,female,68,43038
2018,10,53,female,68,43283
2018,10,54,female,69,43138
2018,10,55,female,84,41556
2018,10,56,female,83,40500
2018,10,57,female,99,39138
2018,10,58,female,116,36774
2018,10,59,female,109,36332
2018,10,60,female,110,35826
2018,10,61,female,117,34096
2018,10,62,female,130,32876
2018,10,63,female,141,32052
2018,10,64,female,144,32510
2018,10,65,female,170,32394
2018,10,66,female,132,31973
2018,10,67,female,185,32823
2018,10,68,female,223,34118
2018,10,69,female,238,35100
2018,10,70,female,318,37468
2018,10,71,female,349,41551
2018,10,72,female,305,31826
2018,10,73,female,366,30836
2018,10,74,female,397,30875
2018,10,75,female,388,28047
2018,10,76,female,369,23977
2018,10,77,female,417,21588
2018,10,78,female,501,22299
2018,10,79,female,512,22376
2018,10,80,female,601,21300
2018,10,81,female,689,20211
2018,10,82,female,743,18942
2018,10,83,female,812,17696
2018,10,84,female,827,16009
2018,10,85,female,881,14585
2018,10,86,female,947,13769
2018,10,87,female,1041,12925
2018,10,88,female,1158,11386
2018,10,89,female,1039,9681
2018,10,90+,female,7456,39730
2001,1,0,male,371,37054
2001,1,1,male,26,37872
2001,1,2,male,22,38019
2001,1,3,male,10,38467
2001,1,4,male,6,39200
2001,1,5,male,8,38477
2001,1,6,male,7,37894
2001,1,7,male,9,38512
2001,1,8,male,7,39047
2001,1,9,male,4,39896
2001,1,10,male,5,40131
2001,1,11,male,10,39167
2001,1,12,male,11,38583
2001,1,13,male,16,38909
2001,1,14,male,11,38033
2001,1,15,male,10,37683
2001,1,16,male,13,37534
2001,1,17,male,24,34799
2001,1,18,male,46,33819
2001,1,19,male,33,34420
2001,1,20,male,34,36113
2001,1,21,male,39,36257
2001,1,22,male,42,34957
2001,1,23,male,40,32947
2001,1,24,male,49,32639
2001,1,25,male,41,34812
2001,1,26,male,39,35587
2001,1,27,male,62,36289
2001,1,28,male,52,38611
2001,1,29,male,76,39735
2001,1,30,male,64,40705
2001,1,31,male,84,40086
2001,1,32,male,66,40461
2001,1,33,male,86,39898
2001,1,34,male,110,40124
2001,1,35,male,87,38237
2001,1,36,male,87,37909
2001,1,37,male,85,36402
2001,1,38,male,108,35881
2001,1,39,male,107,34533
2001,1,40,male,122,32932
2001,1,41,male,120,31685
2001,1,42,male,115,30909
2001,1,43,male,144,30085
2001,1,44,male,133,29418
2001,1,45,male,149,27928
2001,1,46,male,139,26868
2001,1,47,male,175,26453
2001,1,48,male,173,26302
2001,1,49,male,225,25857
2001,1,50,male,191,25583
2001,1,51,male,220,25562
2001,1,52,male,252,25735
2001,1,53,male,267,26993
2001,1,54,male,308,27801
2001,1,55,male,255,22382
2001,1,56,male,281,21492
2001,1,57,male,310,21543
2001,1,58,male,352,21264
2001,1,59,male,333,20231
2001,1,60,male,370,20012
2001,1,61,male,417,20791
2001,1,62,male,472,20867
2001,1,63,male,518,21104
2001,1,64,male,497,20650
2001,1,65,male,536,20027
2001,1,66,male,572,19056
2001,1,67,male,641,18150
2001,1,68,male,668,17734
2001,1,69,male,708,17640
2001,1,70,male,769,17123
2001,1,71,male,793,16403
2001,1,72,male,833,15688
2001,1,73,male,857,14808
2001,1,74,male,885,14388
2001,1,75,male,994,13840
2001,1,76,male,952,12711
2001,1,77,male,950,11804
2001,1,78,male,990,11182
2001,1,79,male,1042,10548
2001,1,80,male,998,9903
2001,1,81,male,975,9436
2001,1,82,male,673,6225
2001,1,83,male,571,4650
2001,1,84,male,592,4238
2001,1,85,male,582,3806
2001,1,86,male,596,3445
2001,1,87,male,515,2852
2001,1,88,male,423,2320
2001,1,89,male,388,1829
2001,1,90+,male,1262,5107
2001,2,0,male,296,33270
2001,2,1,male,25,33946
2001,2,2,male,12,34803
2001,2,3,male,8,35168
2001,2,4,male,11,35924
2001,2,5,male,10,35138
2001,2,6,male,3,34848
2001,2,7,male,5,35332
2001,2,8,male,2,35820
2001,2,9,male,4,36667
2001,2,10,male,5,37171
2001,2,11,male,3,36382
2001,2,12,male,12,35326
2001,2,13,male,12,35628
2001,2,14,male,12,34773
2001,2,15,male,12,34419
2001,2,16,male,13,34597
2001,2,17,male,23,32864
2001,2,18,male,28,31990
2001,2,19,male,41,34176
2001,2,20,male,38,37372
2001,2,21,male,31,37929
2001,2,22,male,31,36129
2001,2,23,male,28,34384
2001,2,24,male,45,34675
2001,2,25,male,38,36913
2001,2,26,male,36,38043
2001,2,27,male,43,39126
2001,2,28,male,41,41018
2001,2,29,male,57,42311
